Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2.77,27703,3,3,1603,1,2020,248788,248788,186,0,35.9781,-78.8439,1,155.20149719276355
2.77,27610,2,1,756,1,1982,184000,184000,0,0,35.7667,-78.6008,4,243.3862433862434
2.77,27603,2,3,1164,1,1987,169900,169900,50,0,35.7076,-78.6563,4,145.96219931271477
2.77,27587,3,3,1648,1,2020,300000,300000,210,0,35.9815,-78.5392,4,182.03883495145632
2.77,27527,2,3,1212,1,2020,169900,169900,155,0,35.6577,-78.3837,0,140.18151815181517
2.77,27616,4,4,1822,1,2020,302147,302147,179,0,35.8673,-78.5381,4,165.83260153677278
2.77,27527,2,3,1212,1,2020,169900,169900,155,0,35.6577,-78.3837,0,140.18151815181517
2.77,27703,3,3,1881,1,2014,310000,310000,0,0,35.9781,-78.8439,1,164.80595427963848
2.77,27527,2,3,1212,1,2020,172900,172900,156,0,35.6577,-78.3837,0,142.65676567656766
2.77,27610,2,1,756,1,1982,176000,176000,96,0,35.7667,-78.6008,4,232.8042328042328
2.77,27525,2,3,1032,1,2019,170900,170900,58,0,36.0955,-78.4486,4,165.60077519379846
2.77,27587,3,3,1962,1,2020,270300,269800,166,-500,35.9815,-78.5392,4,137.51274209989808
2.77,27587,4,3,1895,1,2013,250000,249000,73,-1000,35.9815,-78.5392,4,131.39841688654354
2.77,27703,3,3,1645,1,2015,250000,249000,60,-1000,35.9781,-78.8439,1,151.3677811550152
2.77,27616,3,3,1275,1,1986,189900,188250,47,-1650,35.8673,-78.5381,4,147.64705882352942
2.77,27502,4,4,2229,1,2020,343100,341110,202,-1990,35.7225,-78.8408,1,153.0327501121579
2.77,27617,3,3,1733,1,2014,275000,273000,42,-2000,35.9034,-78.7447,2,157.53029428736295
2.77,27617,3,3,1731,1,2007,294000,292000,49,-2000,35.9034,-78.7447,2,168.6886192952051
2.77,27519,2,3,1874,1,2009,280000,277500,104,-2500,35.8072,-78.887,1,148.07897545357525
2.77,27519,3,3,2120,1,2016,338000,335000,88,-3000,35.8072,-78.887,1,158.0188679245283
2.77,27577,2,2,1050,1,2006,122500,118000,72,-4500,35.5068,-78.3479,0,112.38095238095238
2.77,27560,3,3,1674,1,2000,274900,270000,90,-4900,35.8344,-78.8466,1,161.29032258064515
2.77,27540,3,3,2565,1,2011,399900,395000,76,-4900,35.6263,-78.8458,1,153.99610136452242
2.77,27703,3,3,1746,1,2020,283900,279000,78,-4900,35.9781,-78.8439,1,159.79381443298968
2.77,27540,4,4,3021,1,2020,349990,345000,171,-4990,35.6263,-78.8458,1,114.20059582919563
2.77,27703,3,3,2031,1,2020,366342,361107,265,-5235,35.9781,-78.8439,1,177.7976366322009
2.77,27502,4,4,2168,1,2020,342240,336740,200,-5500,35.7225,-78.8408,1,155.3228782287823
2.77,27519,3,3,1618,1,2020,349210,342400,72,-6810,35.8072,-78.887,1,211.61928306551297
2.77,27587,3,3,1700,1,2009,245000,236000,44,-9000,35.9815,-78.5392,4,138.8235294117647
2.77,27513,3,3,1328,1,1993,239900,230000,138,-9900,35.7956,-78.7941,1,173.19277108433735
2.77,27519,3,4,2601,1,2020,419900,409050,141,-10850,35.8072,-78.887,1,157.26643598615917
2.77,27519,3,3,1834,1,2020,358730,346730,157,-12000,35.8072,-78.887,1,189.0567066521265
2.77,27519,3,3,1844,1,2020,373130,361130,158,-12000,35.8072,-78.887,1,195.8405639913232
2.77,27519,3,3,1834,1,2020,372120,360120,73,-12000,35.8072,-78.887,1,196.3576881134133
2.77,27519,3,3,1844,1,2020,364180,352180,156,-12000,35.8072,-78.887,1,190.98698481561823
2.77,27604,1,1,810,1,2005,150900,135000,63,-15900,35.8334,-78.5799,4,166.66666666666666
2.77,27703,3,3,1470,1,2020,297390,268900,208,-28490,35.9781,-78.8439,1,182.9251700680272
2.73,27705,2,3,1630,1,1984,155000,180000,50,25000,36.0218,-78.9478,1,110.42944785276072
2.73,27703,3,3,1520,1,2006,200000,218630,50,18630,35.9781,-78.8439,1,143.83552631578948
2.73,27703,3,3,1735,1,2020,279570,294760,209,15190,35.9781,-78.8439,1,169.89048991354466
2.73,27502,3,3,1400,1,2003,212000,225000,37,13000,35.7225,-78.8408,1,160.71428571428572
2.73,27614,3,3,1700,1,2007,195000,207500,37,12500,35.9457,-78.6433,2,122.05882352941175
2.73,27511,3,3,1454,1,1997,219900,232000,29,12100,35.7641,-78.7786,1,159.5598349381018
2.73,27713,2,3,1284,1,2007,210000,222000,31,12000,35.9112,-78.9178,1,172.89719626168224
2.73,27613,2,2,1466,1,1995,220000,232000,37,12000,35.8949,-78.7051,2,158.2537517053206
2.73,27703,2,3,1915,1,2020,322530,334410,282,11880,35.9781,-78.8439,1,174.6266318537859
2.73,27703,3,3,1735,1,2020,276890,288510,210,11620,35.9781,-78.8439,1,166.28818443804033
2.73,27613,3,3,1800,1,1982,229000,240000,44,11000,35.8949,-78.7051,2,133.33333333333334
2.73,27609,3,2,1406,1,1983,229900,240000,17,10100,35.848,-78.6317,2,170.69701280227596
2.73,27560,3,3,2157,1,2006,339900,350000,45,10100,35.8344,-78.8466,1,162.26240148354196
2.73,27516,3,3,2411,1,1998,415000,425000,53,10000,35.9162,-79.0999,1,176.27540439651597
2.73,27502,3,3,1650,1,2006,235000,245000,42,10000,35.7225,-78.8408,1,148.4848484848485
2.73,27560,3,3,1390,1,2000,235000,245000,40,10000,35.8344,-78.8466,1,176.25899280575538
2.73,27609,3,3,1892,1,1974,205000,215000,73,10000,35.848,-78.6317,2,113.63636363636364
2.73,27539,3,3,1620,1,2006,220000,230000,41,10000,35.7225,-78.8408,1,141.97530864197532
2.73,27612,3,3,2025,1,1998,285000,295000,41,10000,35.852,-78.6841,2,145.679012345679
2.73,27713,3,3,1301,1,2006,223000,233000,39,10000,35.9112,-78.9178,1,179.09300538047657
2.73,27703,3,3,1915,1,2020,320060,329110,278,9050,35.9781,-78.8439,1,171.8590078328982
2.73,27705,3,3,1748,1,2020,317700,325765,188,8065,36.0218,-78.9478,1,186.36441647597252
2.73,27610,3,3,1622,1,2006,215000,223000,40,8000,35.7667,-78.6008,4,137.4845869297164
2.73,27610,2,2,983,1,1991,90000,97719,31,7719,35.7667,-78.6008,4,99.4089521871821
2.73,27703,3,2,1681,1,2020,270070,277615,231,7545,35.9781,-78.8439,1,165.14872099940513
2.73,27613,2,4,1958,1,2001,254999,262500,47,7501,35.8949,-78.7051,2,134.06537282941778
2.73,27560,3,3,2207,1,2015,310000,317000,48,7000,35.8344,-78.8466,1,143.63389216130494
2.73,27519,4,3,2084,1,2008,310000,317000,41,7000,35.8072,-78.887,1,152.1113243761996
2.73,27616,3,3,1546,1,2012,209000,215500,57,6500,35.8673,-78.5381,4,139.39197930142302
2.73,27703,3,3,1455,1,2006,195000,200500,15,5500,35.9781,-78.8439,1,137.80068728522338
2.73,27616,2,2,1072,1,2008,145000,150000,8,5000,35.8673,-78.5381,4,139.92537313432837
2.73,27529,2,3,1109,1,1983,145000,150000,46,5000,35.6813,-78.5975,4,135.2569882777277
2.73,27571,2,3,1321,1,2008,185000,189000,61,4000,35.9156,-78.4658,4,143.07342922028766
2.73,27713,2,2,1144,1,1983,148000,152000,31,4000,35.9112,-78.9178,1,132.86713286713288
2.73,27604,3,4,1795,1,2020,251730,255500,130,3770,35.8334,-78.5799,4,142.33983286908077
2.73,27616,2,4,2093,1,2008,224000,227250,53,3250,35.8673,-78.5381,4,108.57620640229337
2.73,27604,1,1,671,1,2004,117000,120000,45,3000,35.8334,-78.5799,4,178.83755588673623
2.73,27614,3,3,1650,1,2005,235000,238000,41,3000,35.9457,-78.6433,2,144.24242424242425
2.73,27377,3,3,1696,1,2007,159900,162500,42,2600,36.033,-79.5972,3,95.813679245283
2.73,27616,3,3,1621,1,2016,230000,232500,35,2500,35.8673,-78.5381,4,143.42998149290565
2.73,27604,3,3,1363,1,2006,188000,190000,53,2000,35.8334,-78.5799,4,139.39838591342627
2.73,27539,4,3,1986,1,2014,298000,300000,41,2000,35.7225,-78.8408,1,151.05740181268882
2.73,27604,3,4,1699,1,2021,248180,249930,73,1750,35.8334,-78.5799,4,147.10417892878164
2.73,27703,3,3,1818,1,2020,309450,311150,212,1700,35.9781,-78.8439,1,171.14961496149616
2.73,27502,4,4,2000,1,2014,319900,321000,39,1100,35.7225,-78.8408,1,160.5
2.73,27502,3,3,1819,1,2019,305000,306000,21,1000,35.7225,-78.8408,1,168.22429906542055
2.73,27615,2,3,1548,1,1985,229000,230000,41,1000,35.8887,-78.6393,2,148.57881136950903
2.73,27526,3,3,1619,1,2020,238545,239410,212,865,35.58,-78.7908,1,147.87523162445953
2.73,27526,3,3,1684,2,1987,214500,215000,67,500,35.58,-78.7908,1,127.67220902612829
2.73,27278,3,3,1682,1,2017,269900,270000,67,100,36.0756,-79.0914,3,160.52318668252082
2.73,27560,2,4,1945,1,2005,259900,260000,46,100,35.8344,-78.8466,1,133.67609254498714
2.73,27606,3,3,2400,1,2020,424900,424900,168,0,35.7645,-78.7112,2,177.04166666666666
2.73,27610,2,2,983,1,1991,119000,119000,23,0,35.7667,-78.6008,4,121.05798575788404
2.73,27703,3,3,1961,1,2020,341745,341745,184,0,35.9781,-78.8439,1,174.27078021417643
2.73,27502,4,4,2229,1,2020,343100,343100,210,0,35.7225,-78.8408,1,153.92552714221625
2.73,27526,3,3,1857,1,2020,273331,273331,172,0,35.58,-78.7908,1,147.18955304254175
2.73,27703,3,3,1818,1,2021,333630,333630,1,0,35.9781,-78.8439,1,183.5148514851485
2.73,27587,4,4,2420,1,2020,349857,349857,193,0,35.9815,-78.5392,4,144.5690082644628
2.73,27587,4,4,1936,1,2020,279000,279000,176,0,35.9815,-78.5392,4,144.11157024793388
2.73,27703,3,3,1622,1,2020,242910,242910,216,0,35.9781,-78.8439,1,149.75955610357585
2.73,27616,3,4,1795,1,2021,275205,275205,148,0,35.8673,-78.5381,4,153.3175487465181
2.73,27591,3,3,1604,1,2020,226460,226460,157,0,35.798,-78.3926,0,141.1845386533666
2.73,27703,3,3,2080,1,2017,360000,360000,45,0,35.9781,-78.8439,1,173.07692307692307
2.73,27560,3,4,2217,1,2020,365000,365000,197,0,35.8344,-78.8466,1,164.63689670726205
2.73,27502,4,4,2227,1,2020,326440,326440,206,0,35.7225,-78.8408,1,146.5828468792097
2.73,27502,3,3,1938,1,2020,329900,329900,176,0,35.7225,-78.8408,1,170.22703818369453
2.73,27560,3,3,1964,1,2018,324900,324900,90,0,35.8344,-78.8466,1,165.42769857433808
2.73,27703,3,3,1979,1,2021,383375,383375,1,0,35.9781,-78.8439,1,193.72157655381503
2.73,27502,3,3,2161,1,2020,339900,339900,161,0,35.7225,-78.8408,1,157.28829245719575
2.73,27804,2,2,1168,1,1986,100000,100000,38,0,35.9904,-77.8468,0,85.61643835616438
2.73,27614,3,3,1437,1,2000,215000,215000,44,0,35.9457,-78.6433,2,149.61725817675713
2.73,27520,3,3,1407,1,2020,215999,215999,128,0,35.6348,-78.451,0,153.5174129353234
2.73,27610,3,3,1573,1,2020,217152,217152,137,0,35.7667,-78.6008,4,138.0495867768595
2.73,27707,2,3,1390,1,1980,200000,200000,71,0,35.9631,-78.9315,1,143.88489208633092
2.73,27258,2,2,1634,1,2020,204150,204150,128,0,36.0915,-79.3642,3,124.93880048959608
2.73,27520,3,3,1407,1,2021,211999,211999,127,0,35.6348,-78.451,0,150.67448471926085
2.73,27520,3,3,1407,1,2020,214999,214999,137,0,35.6348,-78.451,0,152.80668088130776
2.73,27520,3,3,1407,1,2020,208999,208999,126,0,35.6348,-78.451,0,148.54228855721394
2.73,27520,3,3,1407,1,2020,206999,206999,128,0,35.6348,-78.451,0,147.12082444918266
2.73,27302,2,2,1187,1,2017,205000,205000,53,0,36.0979,-79.2719,3,172.70429654591408
2.73,27616,3,4,1695,1,2020,265105,265105,146,0,35.8673,-78.5381,4,156.40412979351032
2.73,27526,3,3,1423,1,2020,236275,236275,216,0,35.58,-78.7908,1,166.0400562192551
2.73,27616,3,4,1699,1,2021,262610,262610,147,0,35.8673,-78.5381,4,154.56739258387287
2.73,27703,3,3,1603,1,2020,261547,261547,216,0,35.9781,-78.8439,1,163.1609482220836
2.73,27519,3,4,1802,1,2007,259000,259000,59,0,35.8072,-78.887,1,143.72918978912318
2.73,27616,3,4,1695,1,2021,259110,259110,148,0,35.8673,-78.5381,4,152.86725663716814
2.73,27704,3,3,1954,1,2004,240000,240000,55,0,36.0383,-78.8764,1,122.82497441146369
2.73,27703,3,3,1573,1,2020,245814,245814,189,0,35.9781,-78.8439,1,156.27082008900192
2.73,27703,3,3,1573,1,2020,244003,244003,189,0,35.9781,-78.8439,1,155.11951684678957
2.73,27613,2,3,1546,1,2003,245000,245000,40,0,35.8949,-78.7051,2,158.47347994825355
2.73,27703,3,3,1618,1,2020,250751,250751,217,0,35.9781,-78.8439,1,154.9758961681088
2.73,27703,3,3,1573,1,2020,247709,247709,217,0,35.9781,-78.8439,1,157.47552447552448
2.73,27502,4,4,2068,1,2020,308635,308635,128,0,35.7225,-78.8408,1,149.24323017408125
2.73,27527,2,3,1212,1,2020,169900,169900,159,0,35.6577,-78.3837,0,140.18151815181517
2.73,27705,3,3,1629,1,2020,301380,301380,185,0,36.0218,-78.9478,1,185.0092081031308
2.73,27527,2,3,1212,1,2020,169900,169900,159,0,35.6577,-78.3837,0,140.18151815181517
2.73,27587,3,4,2208,2,2020,312385,312385,195,0,35.9815,-78.5392,4,141.47871376811594
2.73,27610,2,2,1654,1,2021,299000,299000,420,0,35.7667,-78.6008,4,180.7738814993954
2.73,27616,3,4,1695,1,2020,260110,260110,147,0,35.8673,-78.5381,4,153.45722713864308
2.73,27514,2,3,1100,1,1966,175000,175000,20,0,35.9203,-79.0372,1,159.0909090909091
2.73,27616,3,3,1390,1,2003,193000,193000,49,0,35.8673,-78.5381,4,138.84892086330936
2.73,27703,3,3,1916,1,2020,296330,296330,211,0,35.9781,-78.8439,1,154.660751565762
2.73,27560,4,4,2181,1,2020,344100,344000,291,-100,35.8344,-78.8466,1,157.72581384685924
2.73,27560,3,4,2222,1,2020,365000,364630,196,-370,35.8344,-78.8466,1,164.0999099909991
2.73,27526,3,3,1857,1,2020,280470,279948,172,-522,35.58,-78.7908,1,150.75282714054927
2.73,27703,3,3,1672,1,2015,250000,248580,23,-1420,35.9781,-78.8439,1,148.67224880382776
2.73,27587,3,4,1936,1,2020,293190,291690,175,-1500,35.9815,-78.5392,4,150.66632231404958
2.73,27604,2,3,1045,1,2000,172900,171000,49,-1900,35.8334,-78.5799,4,163.63636363636363
2.73,27613,2,2,1166,1,1985,195000,193000,54,-2000,35.8949,-78.7051,2,165.52315608919383
2.73,27707,2,2,925,1,1984,159000,157000,84,-2000,35.9631,-78.9315,1,169.72972972972974
2.73,27540,3,3,1838,1,2020,317122,315000,221,-2122,35.6263,-78.8458,1,171.38193688792165
2.73,27606,2,3,1498,1,2005,264900,262400,49,-2500,35.7645,-78.7112,2,175.16688918558077
2.73,27608,3,3,1786,1,2004,325000,322000,152,-3000,35.8077,-78.6463,2,180.29115341545352
2.73,27615,3,3,1813,1,1986,275000,272000,40,-3000,35.8887,-78.6393,2,150.02757859900717
2.73,27513,3,4,2274,1,2010,347500,344000,56,-3500,35.7956,-78.7941,1,151.27528583992964
2.73,27502,4,4,2227,1,2020,337480,333980,208,-3500,35.7225,-78.8408,1,149.96856757970363
2.73,27610,3,3,1753,1,2008,189900,186000,38,-3900,35.7667,-78.6008,4,106.10382201939532
2.73,27540,3,3,1683,1,2000,269900,265000,81,-4900,35.6263,-78.8458,1,157.45692216280452
2.73,27613,3,3,2585,1,2003,379900,375000,60,-4900,35.8949,-78.7051,2,145.0676982591876
2.73,27617,3,3,2532,1,2005,344900,340000,69,-4900,35.9034,-78.7447,2,134.28120063191153
2.73,27606,2,2,867,1,1984,170000,165000,40,-5000,35.7645,-78.7112,2,190.3114186851211
2.73,27703,3,3,1845,1,2016,298000,293000,92,-5000,35.9781,-78.8439,1,158.80758807588077
2.73,27519,2,3,2082,1,1998,330999,325000,52,-5999,35.8072,-78.887,1,156.09990393852064
2.73,27511,3,3,1412,1,2011,275000,268500,137,-6500,35.7641,-78.7786,1,190.1558073654391
2.73,27519,3,3,1834,1,2015,349990,343000,72,-6990,35.8072,-78.887,1,187.0229007633588
2.73,27514,2,2,1073,1,1985,185000,178000,74,-7000,35.9203,-79.0372,1,165.89002795899347
2.73,27703,4,3,2129,1,2017,300000,292000,77,-8000,35.9781,-78.8439,1,137.15359323626114
2.73,27713,3,3,1558,1,2021,308010,300010,60,-8000,35.9112,-78.9178,1,192.5609756097561
2.73,27519,3,3,1608,1,2020,346020,337770,80,-8250,35.8072,-78.887,1,210.0559701492537
2.73,27502,3,4,2378,1,2018,344900,336500,58,-8400,35.7225,-78.8408,1,141.50546677880573
2.73,27615,3,4,1820,1,2008,240500,232000,69,-8500,35.8887,-78.6393,2,127.47252747252747
2.73,27519,4,4,2214,1,2020,403990,395000,79,-8990,35.8072,-78.887,1,178.41011743450767
2.73,27612,4,4,2238,1,2007,329000,320000,78,-9000,35.852,-78.6841,2,142.98480786416442
2.73,27519,1,2,1424,1,2000,285000,276000,42,-9000,35.8072,-78.887,1,193.82022471910116
2.73,27523,4,4,2405,1,2020,375720,366000,183,-9720,35.7225,-78.8408,1,152.1829521829522
2.73,27523,3,4,1984,1,2020,339840,328440,43,-11400,35.7225,-78.8408,1,165.5443548387097
2.73,27519,4,4,1856,1,2020,358793,346893,218,-11900,35.8072,-78.887,1,186.9035560344828
2.73,27523,3,3,1642,1,2000,279900,268000,69,-11900,35.7225,-78.8408,1,163.21559074299634
2.73,27519,3,3,1844,1,2020,361710,349710,78,-12000,35.8072,-78.887,1,189.6475054229935
2.73,27613,4,3,2010,1,1985,259000,247000,51,-12000,35.8949,-78.7051,2,122.88557213930348
2.73,27610,2,2,936,1,1985,114900,102000,126,-12900,35.7667,-78.6008,4,108.97435897435898
2.73,27601,3,4,2010,1,2017,824900,810000,40,-14900,35.7727,-78.6324,4,402.9850746268657
2.73,27609,4,4,2847,1,2018,482000,464000,241,-18000,35.848,-78.6317,2,162.97857393747805
2.73,27519,3,4,2601,1,2019,382900,350000,221,-32900,35.8072,-78.887,1,134.56362937331795
2.73,27519,3,4,2601,1,2019,383900,350000,224,-33900,35.8072,-78.887,1,134.56362937331795
2.73,27705,3,3,1577,1,2012,295000,320000,34,25000,36.0218,-78.9478,1,202.91693088142043
2.73,27526,3,3,1432,1,2020,234545,259510,223,24965,35.58,-78.7908,1,181.22206703910612
2.73,27614,3,3,1860,1,1999,285000,305000,48,20000,35.9457,-78.6433,2,163.9784946236559
2.73,27703,3,3,1565,1,2007,185000,204000,39,19000,35.9781,-78.8439,1,130.3514376996805
2.73,27502,2,2,1800,1,2008,375000,390000,40,15000,35.7225,-78.8408,1,216.66666666666663
2.73,27610,2,3,1141,1,2001,149900,164000,31,14100,35.7667,-78.6008,4,143.73356704645047
2.73,27703,3,3,1818,1,2020,309920,322540,217,12620,35.9781,-78.8439,1,177.4147414741474
2.73,27603,2,3,1272,1,2001,210000,222500,37,12500,35.7076,-78.6563,4,174.9213836477987
2.73,27617,3,3,2728,1,2005,349900,361000,48,11100,35.9034,-78.7447,2,132.33137829912025
2.73,27603,2,3,1314,1,2007,228000,239000,21,11000,35.7076,-78.6563,4,181.8873668188737
2.73,27713,3,3,1426,1,2005,209900,220500,43,10600,35.9112,-78.9178,1,154.62833099579242
2.73,27616,2,3,1276,1,2009,200000,210000,24,10000,35.8673,-78.5381,4,164.576802507837
2.73,27703,3,3,1729,1,2020,252490,261860,209,9370,35.9781,-78.8439,1,151.4517061885483
2.73,27519,3,3,1791,1,2010,279000,288000,69,9000,35.8072,-78.887,1,160.80402010050253
2.73,27713,3,4,1872,1,2006,237500,245500,36,8000,35.9112,-78.9178,1,131.14316239316238
2.73,27705,2,3,1274,1,1985,182000,190000,31,8000,36.0218,-78.9478,1,149.13657770800629
2.73,27519,4,4,2178,1,2020,369760,376885,332,7125,35.8072,-78.887,1,173.04178145087235
2.73,27707,1,1,677,1,1989,144900,152000,32,7100,35.9631,-78.9315,1,224.51994091580505
2.73,27513,3,3,2185,1,2016,369900,377000,61,7100,35.7956,-78.7941,1,172.5400457665904
2.73,27617,3,4,1903,1,2005,250000,257000,38,7000,35.9034,-78.7447,2,135.0499211770888
2.73,27604,3,4,1835,1,2018,525000,531500,36,6500,35.8334,-78.5799,4,289.6457765667575
2.73,27616,3,3,1800,1,2007,234000,240000,35,6000,35.8673,-78.5381,4,133.33333333333334
2.73,27520,2,3,1122,1,2000,149900,155000,32,5100,35.6348,-78.451,0,138.14616755793227
2.73,27587,3,3,1591,1,2017,244900,250000,52,5100,35.9815,-78.5392,4,157.13387806411063
2.73,27616,3,3,1437,1,2017,215000,220000,45,5000,35.8673,-78.5381,4,153.09672929714682
2.73,27613,2,3,1417,1,2002,225000,230000,53,5000,35.8949,-78.7051,2,162.31474947071277
2.73,27616,3,3,1406,1,2004,190000,195000,31,5000,35.8673,-78.5381,4,138.69132290184922
2.73,27713,3,3,1600,1,2018,285000,290000,36,5000,35.9112,-78.9178,1,181.25
2.73,27610,3,3,1157,1,2000,165000,168000,54,3000,35.7667,-78.6008,4,145.20311149524633
2.73,27539,3,3,1814,1,2018,282000,285000,76,3000,35.7225,-78.8408,1,157.11135611907386
2.73,27705,2,3,1449,1,2011,242500,245000,99,2500,36.0218,-78.9478,1,169.08212560386474
2.73,27713,2,3,1414,1,2005,220000,222500,49,2500,35.9112,-78.9178,1,157.35502121640735
2.73,27519,4,4,2318,1,2016,330000,332500,55,2500,35.8072,-78.887,1,143.44262295081967
2.73,27613,2,3,1589,1,1995,237500,240000,29,2500,35.8949,-78.7051,2,151.03838892385147
2.73,27511,2,3,1226,1,1987,239900,242000,83,2100,35.7641,-78.7786,1,197.38988580750407
2.73,27502,4,4,2242,1,2020,319900,320820,200,920,35.7225,-78.8408,1,143.09545049063337
2.73,27526,3,3,1857,1,2021,277165,278005,122,840,35.58,-78.7908,1,149.70651588583738
2.73,27703,3,3,1635,1,2020,235990,236115,209,125,35.9781,-78.8439,1,144.41284403669724
2.73,27519,4,4,2681,1,2016,435000,435000,65,0,35.8072,-78.887,1,162.25289071242074
2.73,27519,3,4,2523,1,2016,475000,475000,36,0,35.8072,-78.887,1,188.26793499801823
2.73,27607,3,3,1641,1,2004,439000,439000,96,0,35.8014,-78.6877,2,267.5198049969531
2.73,27520,3,3,1647,1,2020,221999,221999,195,0,35.6348,-78.451,0,134.7899210686096
2.73,27560,3,3,1295,1,2009,243000,243000,57,0,35.8344,-78.8466,1,187.64478764478764
2.73,27527,3,3,1603,1,2020,226702,226702,219,0,35.6577,-78.3837,0,141.4235807860262
2.73,27587,3,3,1648,1,2021,279900,279900,193,0,35.9815,-78.5392,4,169.84223300970874
2.73,27607,3,3,2074,1,2018,354900,354900,37,0,35.8014,-78.6877,2,171.11861137897782
2.73,27613,2,3,1805,1,1984,215000,215000,78,0,35.8949,-78.7051,2,119.1135734072022
2.73,27587,4,4,1974,1,2020,285000,285000,182,0,35.9815,-78.5392,4,144.37689969604864
2.73,27529,3,3,1730,1,2020,289866,289866,111,0,35.6813,-78.5975,4,167.55260115606936
2.73,27616,3,3,1754,1,2021,287200,287200,18,0,35.8673,-78.5381,4,163.7400228050171
2.73,27610,3,3,1584,1,2008,205000,205000,51,0,35.7667,-78.6008,4,129.41919191919192
2.73,27713,3,3,1741,1,2017,288000,288000,40,0,35.9112,-78.9178,1,165.42217116599656
2.73,27560,3,3,1632,1,2012,266000,266000,54,0,35.8344,-78.8466,1,162.99019607843138
2.73,27571,2,3,1558,1,2020,236900,236900,180,0,35.9156,-78.4658,4,152.05391527599485
2.73,27604,3,4,1923,1,2020,262790,262790,132,0,35.8334,-78.5799,4,136.65626625065002
2.73,27703,3,3,1635,1,2020,249605,249605,200,0,35.9781,-78.8439,1,152.66360856269114
2.73,27703,3,3,1573,1,2020,243451,243451,225,0,35.9781,-78.8439,1,154.76859504132233
2.73,27591,3,3,1610,1,2020,259000,259000,144,0,35.798,-78.3926,0,160.8695652173913
2.73,27540,2,3,1615,1,2002,250000,250000,62,0,35.6263,-78.8458,1,154.79876160990713
2.73,27519,3,4,1802,1,2014,293000,293000,33,0,35.8072,-78.887,1,162.59711431742508
2.73,27527,2,3,1212,1,2020,169900,169900,168,0,35.6577,-78.3837,0,140.18151815181517
2.73,27615,3,4,1843,1,2010,239900,239900,70,0,35.8887,-78.6393,2,130.16820401519263
2.73,27603,3,3,1560,1,2021,261195,261195,233,0,35.7076,-78.6563,4,167.43269230769232
2.73,27540,3,3,1781,1,2020,295010,295010,125,0,35.6263,-78.8458,1,165.64289724873666
2.73,27610,2,2,1687,1,2020,290000,290000,201,0,35.7667,-78.6008,4,171.9027860106698
2.73,27539,3,3,1894,1,2015,298000,298000,114,0,35.7225,-78.8408,1,157.3389651531151
2.73,27502,3,3,1742,1,2014,304900,304000,23,-900,35.7225,-78.8408,1,174.51205510907005
2.73,27703,3,3,1540,1,2015,270000,269000,34,-1000,35.9781,-78.8439,1,174.67532467532467
2.73,27502,4,4,2214,1,2020,328790,327500,213,-1290,35.7225,-78.8408,1,147.9223125564589
2.73,27603,3,3,1941,1,2012,295000,293000,63,-2000,35.7076,-78.6563,4,150.95311695002576
2.73,27612,2,2,1100,1,1986,174900,172000,44,-2900,35.852,-78.6841,2,156.36363636363637
2.73,27603,3,3,1993,1,2019,290000,287000,29,-3000,35.7076,-78.6563,4,144.0040140491721
2.73,27610,2,3,1062,1,2000,153500,150000,51,-3500,35.7667,-78.6008,4,141.24293785310735
