MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2368181,Raleigh,27606,2,1,919,1,1972,2021-02-22,2021-04-26,129900,120000,63,-9900,35.7645,-78.7112,0,130.57671381936888
2499727,Raleigh,27605,2,2,998,1,1986,2023-03-15,2023-05-18,399900,390000,64,-9900,35.7908,-78.653,0,390.7815631262525
2511789,Raleigh,27601,2,2,1408,1,1930,2023-05-19,2023-06-29,529900,520000,41,-9900,35.7727,-78.6324,0,369.3181818181818
2411631,Raleigh,27615,2,2,1568,1,2004,2021-10-04,2021-11-18,324900,315000,45,-9900,35.8887,-78.6393,0,200.89285714285714
2482039,Raleigh,27603,2,2,1050,1,1997,2022-11-02,2023-02-17,229900,220000,107,-9900,35.7076,-78.6563,0,209.52380952380952
2327503,Raleigh,27608,3,5,2479,1,2002,2020-06-26,2021-03-15,759900,750000,262,-9900,35.8077,-78.6463,0,302.5413473174667
2348485,Raleigh,27605,2,2,970,1,1986,2020-10-15,2021-02-17,304900,295000,125,-9900,35.7908,-78.653,0,304.12371134020617
2399553,Raleigh,27612,3,2,1537,1,1972,2021-08-03,2021-12-08,219900,210000,127,-9900,35.852,-78.6841,0,136.62979830839296
2393181,Durham,27701,2,1,1019,1,1984,2021-07-01,2021-09-14,383900,374000,75,-9900,35.9967,-78.8966,1,367.02649656526006
2363816,Cary,27513,3,2,1367,1,2007,2021-01-28,2021-03-19,257900,248000,50,-9900,35.7956,-78.7941,0,181.41916605705924
10013844,Raleigh,27603,3,3,1642,1,2003,2024-02-27,2024-04-23,289900,280000,56,-9900,35.7076,-78.6563,0,170.5237515225335
2359763,Raleigh,27603,1,1,692,1,2008,2021-01-01,2021-05-03,254900,245000,122,-9900,35.7076,-78.6563,0,354.04624277456645
2487830,Cary,27519,2,3,1456,1,2004,2022-12-20,2023-06-21,314900,305000,183,-9900,35.8072,-78.887,1,209.47802197802199
2482895,Morrisville,27560,2,2,1068,1,2001,2022-11-09,2022-12-28,284900,275000,49,-9900,35.8344,-78.8466,1,257.4906367041198
10000519,Chapel Hill,27516,3,2,1154,1,1972,2023-12-01,2024-02-09,184900,175000,70,-9900,35.9162,-79.0999,1,151.64644714038127
2447946,Garner,27529,2,3,1464,1,2002,2022-05-10,2022-06-14,299900,290000,35,-9900,35.6813,-78.5975,0,198.08743169398906
2410853,Raleigh,27603,2,2,1267,1,2005,2021-09-30,2022-02-18,474900,465000,141,-9900,35.7076,-78.6563,0,367.008681925809
2518439,Belmont,28012,3,2,1500,1,1984,2023-06-26,2024-04-24,269900,260000,303,-9900,35.244,-81.044,3,173.33333333333334
2383177,Chapel Hill,27517,1,1,804,1,2008,2021-05-11,2021-09-02,319900,310000,114,-9900,35.9182,-79.0035,1,385.5721393034826
2392437,Raleigh,27615,3,2,1933,1,1986,2021-06-27,2021-10-05,364900,355000,100,-9900,35.8887,-78.6393,0,183.6523538541128
2467302,Raleigh,27615,2,2,1150,1,1992,2022-08-08,2022-09-29,269900,260000,52,-9900,35.8887,-78.6393,0,226.08695652173913
2533608,Raleigh,27615,2,2,1244,1,2001,2023-09-22,2023-11-07,319900,310000,46,-9900,35.8887,-78.6393,0,249.19614147909968
2363312,Raleigh,27617,3,3,2360,1,2018,2021-01-25,2021-06-15,569900,560000,141,-9900,35.9034,-78.7447,0,237.28813559322035
10009548,Raleigh,27606,2,2,1015,1,1972,2024-02-02,2024-04-17,174900,165000,75,-9900,35.7645,-78.7112,0,162.5615763546798
2494609,Raleigh,27603,1,2,913,1,2009,2023-02-10,2023-03-30,399900,390000,48,-9900,35.7076,-78.6563,0,427.1631982475356
2402304,Raleigh,27612,3,2,1440,1,1972,2021-08-17,2021-09-21,249900,240000,35,-9900,35.852,-78.6841,0,166.66666666666666
10021051,Chapel Hill,27514,2,1,810,1,1967,2024-04-03,2024-06-03,179900,170000,61,-9900,35.9203,-79.0372,1,209.87654320987653
2456263,Raleigh,27609,2,2,1021,1,1999,2022-06-16,2022-07-18,299900,290000,32,-9900,35.848,-78.6317,0,284.03525954946133
10006092,Chapel Hill,27516,1,1,572,1,2012,2024-01-12,2024-04-02,429900,420000,81,-9900,35.9162,-79.0999,1,734.2657342657343
2532921,Raleigh,27612,2,2,1036,1,1987,2023-09-18,2023-11-16,259900,250000,59,-9900,35.852,-78.6841,0,241.3127413127413
2483426,Raleigh,27615,2,2,1015,1,1975,2022-11-11,2023-08-14,219900,210000,276,-9900,35.8887,-78.6393,0,206.89655172413794
2477749,Apex,27502,3,3,2411,1,2014,2022-10-06,2022-12-28,614999,605000,83,-9999,35.7225,-78.8408,0,250.93322272915802
10004977,Raleigh,27606,3,4,1737,1,2003,2024-01-07,2024-03-14,429999,420000,67,-9999,35.7645,-78.7112,0,241.79620034542313
2527625,Raleigh,27605,2,2,1117,1,2023,2023-08-17,2023-10-02,599999,590000,46,-9999,35.7908,-78.653,0,528.2005371530886
10023267,Fayetteville,28314,2,2,1231,4,1998,2024-04-16,2024-05-21,135000,125000,35,-10000,35.0583,-79.008,0,101.54346060113728
2189150,Raleigh,27601,1,1,967,1,2018,2018-05-03,2021-07-30,465000,455000,1184,-10000,35.7727,-78.6324,0,470.52740434332986
2483830,Raleigh,27606,2,2,1093,1,1982,2022-11-16,2022-12-29,265000,255000,43,-10000,35.7645,-78.7112,0,233.30283623055809
2510226,Raleigh,27603,1,1,936,1,2008,2023-05-11,2023-06-09,385000,375000,29,-10000,35.7076,-78.6563,0,400.64102564102564
2478797,Raleigh,27606,4,4,1219,1,1998,2022-10-12,2023-01-12,270000,260000,92,-10000,35.7645,-78.7112,0,213.2895816242822
2361256,Raleigh,27603,3,3,1740,1,2004,2021-01-12,2021-02-26,221000,211000,45,-10000,35.7076,-78.6563,0,121.26436781609195
2366187,Raleigh,27609,3,3,1546,1,1972,2021-02-11,2021-05-20,194900,184900,98,-10000,35.848,-78.6317,0,119.59896507115135
2393260,Raleigh,27603,1,2,901,1,2009,2021-07-01,2021-09-03,425000,415000,64,-10000,35.7076,-78.6563,0,460.59933407325195
2463504,Raleigh,27606,2,3,1371,1,2024,2022-07-20,2024-04-02,460000,450000,622,-10000,35.7645,-78.7112,0,328.2275711159737
2384662,Raleigh,27603,2,2,1247,1,2009,2021-05-19,2021-07-02,475000,465000,44,-10000,35.7076,-78.6563,0,372.89494787489974
2488326,Burlington,27215,3,2,1296,4,2006,2022-12-29,2023-01-31,170000,160000,33,-10000,36.0318,-79.4889,4,123.45679012345678
2361748,Raleigh,27612,2,2,1031,1,1985,2021-01-15,2021-03-04,195000,185000,48,-10000,35.852,-78.6841,0,179.43743937924344
10011716,Raleigh,27603,2,3,1716,1,2005,2024-02-15,2024-05-01,905000,895000,76,-10000,35.7076,-78.6563,0,521.5617715617716
2480509,Raleigh,27606,4,4,1219,1,1997,2022-10-22,2022-11-15,270000,260000,24,-10000,35.7645,-78.7112,0,213.2895816242822
2365340,Durham,27703,2,1,950,1,1987,2021-02-05,2021-03-19,65000,55000,42,-10000,35.9781,-78.8439,1,57.89473684210526
2365352,Durham,27703,2,1,950,1,1987,2021-02-05,2021-03-19,65000,55000,42,-10000,35.9781,-78.8439,1,57.89473684210526
2368608,Raleigh,27617,1,2,966,1,2003,2021-02-24,2021-04-23,165000,155000,58,-10000,35.9034,-78.7447,0,160.45548654244305
2484924,Raleigh,27606,2,2,1089,1,1985,2022-11-23,2023-01-30,253000,243000,68,-10000,35.7645,-78.7112,0,223.1404958677686
2473969,Raleigh,27615,3,3,1324,1,1985,2022-09-13,2023-02-28,260000,250000,168,-10000,35.8887,-78.6393,0,188.82175226586102
2473183,Cary,27513,2,2,1074,1,1987,2022-09-09,2022-11-18,275000,265000,70,-10000,35.7956,-78.7941,0,246.7411545623836
2491360,Durham,27705,2,2,1165,1,1972,2023-01-20,2023-04-24,225000,215000,94,-10000,36.0218,-78.9478,1,184.54935622317598
2461817,Raleigh,27603,3,2,1215,1,2006,2022-07-13,2022-12-20,255000,245000,160,-10000,35.7076,-78.6563,0,201.64609053497944
2505534,Raleigh,27609,2,2,1134,1,1985,2023-04-17,2023-06-29,225000,215000,73,-10000,35.848,-78.6317,0,189.59435626102294
2470398,Raleigh,27604,1,1,828,1,2006,2022-08-24,2022-10-19,250000,240000,56,-10000,35.8334,-78.5799,0,289.8550724637681
2487040,Raleigh,27609,2,2,1134,1,1985,2022-12-13,2023-04-04,220000,210000,112,-10000,35.848,-78.6317,0,185.1851851851852
2475730,Chapel Hill,27514,2,2,1050,1,1984,2022-09-23,2023-01-12,285000,275000,111,-10000,35.9203,-79.0372,1,261.9047619047619
2503488,Raleigh,27606,4,4,1177,1,1996,2023-04-05,2023-06-06,270000,260000,62,-10000,35.7645,-78.7112,0,220.90059473237042
2532045,Greensboro,27410,2,2,1180,1,2001,2023-09-14,2023-10-31,170000,160000,47,-10000,36.1032,-79.8794,4,135.59322033898306
10008592,Raleigh,27605,2,2,1067,1,1983,2024-01-29,2024-04-01,355000,345000,63,-10000,35.7908,-78.653,0,323.3364573570759
2536471,Burlington,27215,2,2,916,1,1971,2023-10-10,2023-12-20,130000,120000,71,-10000,36.0318,-79.4889,4,131.00436681222706
2473154,Cary,27519,3,3,1980,1,2017,2022-09-08,2023-06-15,455999,445999,280,-10000,35.8072,-78.887,1,225.2520202020202
2492760,Raleigh,27606,2,3,1191,1,1966,2023-01-30,2023-02-10,325000,315000,11,-10000,35.7645,-78.7112,0,264.4836272040302
10023438,Clayton,27520,1,1,815,1,2005,2024-04-17,2024-06-05,190000,180000,49,-10000,35.6348,-78.451,0,220.85889570552146
2481981,Raleigh,27617,2,2,1416,1,2009,2022-11-02,2023-02-15,330000,320000,105,-10000,35.9034,-78.7447,0,225.98870056497177
2502287,Durham,27701,2,2,2051,1,2019,2023-03-30,2023-10-23,950000,940000,207,-10000,35.9967,-78.8966,1,458.3130180399805
10001358,Raleigh,27605,2,2,1202,1,2015,2023-12-08,2024-03-18,559000,549000,101,-10000,35.7908,-78.653,0,456.738768718802
2501198,Raleigh,27614,3,3,1564,1,2004,2023-03-23,2023-05-01,285000,275000,39,-10000,35.9457,-78.6433,0,175.8312020460358
2419010,Chapel Hill,27514,3,2,1514,1,2007,2021-11-13,2022-01-18,325000,315000,66,-10000,35.9203,-79.0372,1,208.05812417437252
2478963,Raleigh,27604,1,2,757,1,2001,2022-10-13,2023-01-17,235000,225000,96,-10000,35.8334,-78.5799,0,297.225891677675
10017545,Burlington,27215,2,1,728,1,1950,2024-03-18,2024-04-01,110000,100000,14,-10000,36.0318,-79.4889,4,137.36263736263737
2482825,Chapel Hill,27514,2,2,850,1,1984,2022-11-08,2022-12-23,159000,149000,45,-10000,35.9203,-79.0372,1,175.2941176470588
2499607,Raleigh,27615,3,3,1329,1,1974,2023-03-14,2023-05-19,295000,285000,66,-10000,35.8887,-78.6393,0,214.4469525959368
2487251,Raleigh,27615,3,3,1495,1,1969,2022-12-15,2023-02-09,225000,215000,56,-10000,35.8887,-78.6393,0,143.81270903010034
2360174,Cary,27513,2,1,966,1,1987,2021-01-05,2021-03-31,177000,167000,85,-10000,35.7956,-78.7941,0,172.87784679089026
2517069,Raleigh,27604,1,1,558,1,1983,2023-06-17,2023-07-21,120000,110000,34,-10000,35.8334,-78.5799,0,197.1326164874552
2419625,Durham,27713,2,2,840,1,1986,2021-11-17,2022-02-23,207000,197000,98,-10000,35.9112,-78.9178,1,234.52380952380952
2431166,Raleigh,27601,2,2,1566,1,2006,2022-02-11,2022-04-08,510000,500000,56,-10000,35.7727,-78.6324,0,319.28480204342276
2487785,Chapel Hill,27516,2,1,946,1,2005,2022-12-20,2023-01-23,395000,385000,34,-10000,35.9162,-79.0999,1,406.9767441860465
2412312,Cary,27518,3,2,1428,1,1990,2021-10-07,2021-11-11,350000,340000,35,-10000,35.7299,-78.7735,0,238.0952380952381
10018692,Durham,27703,1,2,973,1,2006,2024-03-22,2024-04-23,245000,235000,32,-10000,35.9781,-78.8439,1,241.52106885919835
2374630,Raleigh,27605,1,1,660,1,2021,2021-03-29,2021-04-30,365000,355000,32,-10000,35.7908,-78.653,0,537.8787878787879
2516866,Raleigh,27605,1,1,720,1,1986,2023-06-16,2023-08-14,300000,290000,59,-10000,35.7908,-78.653,0,402.77777777777777
2418582,Raleigh,27606,2,3,1140,1,1972,2021-11-10,2022-01-03,175000,165000,54,-10000,35.7645,-78.7112,0,144.73684210526315
2497795,Raleigh,27604,3,3,1319,1,1974,2023-03-03,2023-07-26,195000,185000,145,-10000,35.8334,-78.5799,0,140.25777103866565
2530294,Burlington,27215,3,2,1509,1,1999,2023-09-03,2023-10-02,275000,265000,29,-10000,36.0318,-79.4889,4,175.6129887342611
2518578,Fayetteville,28304,3,2,1358,1,2004,2023-06-27,2023-07-26,185000,175000,29,-10000,35.0257,-78.9705,0,128.8659793814433
2501724,Raleigh,27615,2,2,1080,1,1975,2023-03-26,2023-07-03,215000,205000,99,-10000,35.8887,-78.6393,0,189.8148148148148
10014999,Raleigh,27603,2,2,1112,1,2005,2024-03-02,2024-03-26,530000,520000,24,-10000,35.7076,-78.6563,0,467.62589928057554
2467737,Raleigh,27605,3,4,2762,1,2022,2022-08-10,2022-08-30,1520000,1510000,20,-10000,35.7908,-78.653,0,546.7052860246198
2533460,Carrboro,27510,2,1,860,1,2004,2023-09-21,2023-10-27,250000,240000,36,-10000,35.9055,-79.0901,1,279.06976744186045
2436479,Raleigh,27601,2,2,1153,1,2020,2022-03-15,2022-04-29,600000,590000,45,-10000,35.7727,-78.6324,0,511.7085862966175
2529380,Raleigh,27614,2,3,1366,1,2004,2023-08-29,2023-10-04,285000,275000,36,-10000,35.9457,-78.6433,0,201.3177159590044
10007201,Raleigh,27609,2,2,1082,1,1972,2024-01-19,2024-05-31,225000,215000,133,-10000,35.848,-78.6317,0,198.7060998151571
2533681,Chapel Hill,27514,2,2,930,1,1967,2023-09-22,2023-11-13,285000,275000,52,-10000,35.9203,-79.0372,1,295.6989247311828
2453256,Raleigh,27603,3,3,1966,1,2005,2022-06-03,2022-09-01,700000,690000,90,-10000,35.7076,-78.6563,0,350.96642929806717
2430370,Saxapahaw,27340,2,2,1129,1,2013,2022-02-08,2022-05-23,425000,415000,104,-10000,35.9488,-79.3297,4,367.5819309123118
2350312,Raleigh,27605,1,1,722,1,1986,2020-10-24,2021-02-25,235000,225000,124,-10000,35.7908,-78.653,0,311.6343490304709
2520692,Raleigh,27617,2,2,1225,1,2006,2023-07-10,2023-07-28,275000,265000,18,-10000,35.9034,-78.7447,0,216.3265306122449
2500135,Chapel Hill,27516,2,2,1025,1,1982,2023-03-17,2023-07-13,275000,265000,118,-10000,35.9162,-79.0999,1,258.5365853658537
2527651,Cary,27519,1,2,760,1,2004,2023-08-18,2023-09-28,275000,265000,41,-10000,35.8072,-78.887,1,348.6842105263158
2435598,Durham,27705,4,3,2133,1,1974,2022-03-09,2022-05-05,415000,405000,57,-10000,36.0218,-78.9478,1,189.873417721519
2401327,Chapel Hill,27517,1,1,800,1,2008,2021-08-12,2021-10-07,335000,325000,56,-10000,35.9182,-79.0035,1,406.25
2446782,Wake Forest,27587,3,3,1709,1,2005,2022-05-05,2022-06-22,314900,304900,48,-10000,35.9815,-78.5392,0,178.40842598010533
2527597,Carrboro,27510,2,1,811,1,1983,2023-08-17,2023-09-29,250000,240000,43,-10000,35.9055,-79.0901,1,295.93094944512944
2442335,Raleigh,27605,2,2,915,1,1949,2022-04-13,2022-05-20,340000,330000,37,-10000,35.7908,-78.653,0,360.655737704918
10003436,Raleigh,27617,3,4,2119,1,2016,2023-12-27,2024-03-22,440000,430000,86,-10000,35.9034,-78.7447,0,202.92590844738083
2514345,Cary,27513,1,1,1004,1,1987,2023-06-02,2023-07-18,250000,240000,46,-10000,35.7956,-78.7941,0,239.0438247011952
2416114,Raleigh,27603,1,1,951,1,2008,2021-10-28,2021-12-22,340000,330000,55,-10000,35.7076,-78.6563,0,347.0031545741325
2358926,Raleigh,27604,1,1,1075,1,1908,2020-12-22,2021-04-06,275000,265000,105,-10000,35.8334,-78.5799,0,246.51162790697674
2516520,Raleigh,27603,3,2,1891,1,2008,2023-06-15,2023-08-02,800000,790000,48,-10000,35.7076,-78.6563,0,417.7683765203596
2392495,Chapel Hill,27517,2,4,1647,1,2008,2021-06-27,2021-06-29,675000,665000,2,-10000,35.9182,-79.0035,1,403.7644201578628
2446397,Carrboro,27510,2,1,813,1,1984,2022-05-03,2022-09-02,225000,215000,122,-10000,35.9055,-79.0901,1,264.4526445264453
2365945,Raleigh,27604,1,1,820,1,1975,2021-02-09,2021-07-02,125000,115000,143,-10000,35.8334,-78.5799,0,140.2439024390244
10014546,Raleigh,27617,3,3,2301,1,2020,2024-03-01,2024-06-03,560000,550000,94,-10000,35.9034,-78.7447,0,239.02651021295088
2434435,Raleigh,27609,1,2,1008,1,1966,2022-03-03,2022-04-20,300000,290000,48,-10000,35.848,-78.6317,0,287.6984126984127
2465262,Raleigh,27613,2,1,1013,1,1986,2022-07-28,2022-08-29,225000,215000,32,-10000,35.8949,-78.7051,0,212.24086870681145
2373648,Raleigh,27603,1,1,918,1,2009,2021-03-23,2021-05-10,415000,405000,48,-10000,35.7076,-78.6563,0,441.1764705882353
2466896,Raleigh,27612,2,2,1425,1,2005,2022-08-05,2022-09-30,350000,340000,56,-10000,35.852,-78.6841,0,238.59649122807016
2532181,Gibsonville,27249,2,2,1785,1,2013,2023-09-14,2023-10-18,425000,415000,34,-10000,36.1183,-79.5685,4,232.49299719887955
2374362,Durham,27701,2,2,1463,1,2016,2021-03-26,2021-05-25,665000,655000,60,-10000,35.9967,-78.8966,1,447.71018455228983
10003031,Raleigh,27603,1,1,627,1,2007,2023-12-21,2024-01-25,300000,290000,35,-10000,35.7076,-78.6563,0,462.51993620414675
2397848,Durham,27713,2,2,871,1,1986,2021-07-25,2021-11-04,169900,159900,102,-10000,35.9112,-78.9178,1,183.5820895522388
2481412,Chapel Hill,27517,2,2,1190,1,2008,2022-10-28,2022-12-15,525000,515000,48,-10000,35.9182,-79.0035,1,432.7731092436975
2359217,Raleigh,27605,3,4,2748,1,2020,2020-12-28,2021-05-26,1110555,1100555,149,-10000,35.7908,-78.653,0,400.4930858806405
2359369,Durham,27703,2,3,1338,1,2008,2020-12-29,2021-02-04,250000,240000,37,-10000,35.9781,-78.8439,1,179.37219730941703
2444072,Elon,27244,3,3,1490,1,2006,2022-04-21,2022-05-26,200000,190000,35,-10000,36.1029,-79.5067,4,127.51677852348993
2427784,Raleigh,27610,2,2,882,1,1986,2022-01-20,2022-04-11,150000,140000,81,-10000,35.7667,-78.6008,0,158.73015873015873
2423763,Raleigh,27616,2,2,872,1,1986,2021-12-17,2022-04-06,160000,150000,110,-10000,35.8673,-78.5381,0,172.0183486238532
2410907,Chapel Hill,27514,2,1,800,1,1967,2021-09-30,2021-12-01,125000,115000,62,-10000,35.9203,-79.0372,1,143.75
2507579,Chapel Hill,27517,2,2,1401,1,2005,2023-04-27,2023-07-12,485000,475000,76,-10000,35.9182,-79.0035,1,339.0435403283369
10012931,Cary,27519,1,2,752,1,2004,2024-02-22,2024-05-01,265000,255000,69,-10000,35.8072,-78.887,1,339.09574468085106
2492379,Raleigh,27603,1,2,965,1,1890,2023-01-27,2023-03-16,415000,405000,48,-10000,35.7076,-78.6563,0,419.68911917098444
2456854,Chapel Hill,27516,3,2,1212,1,1972,2022-06-18,2022-07-08,175000,165000,20,-10000,35.9162,-79.0999,1,136.13861386138615
2456849,Chapel Hill,27516,3,2,1212,1,1972,2022-06-18,2022-07-08,175000,165000,20,-10000,35.9162,-79.0999,1,136.13861386138615
2174484,Cary,27511,2,2,1210,1,2018,2018-02-22,2021-04-09,400000,390000,1142,-10000,35.7641,-78.7786,0,322.31404958677683
2456839,Chapel Hill,27516,3,2,1212,1,1972,2022-06-18,2022-07-08,175000,165000,20,-10000,35.9162,-79.0999,1,136.13861386138615
2410206,Raleigh,27614,2,2,955,1,1985,2021-09-27,2021-11-30,239000,229000,64,-10000,35.9457,-78.6433,0,239.79057591623035
2455241,Raleigh,27615,1,1,689,1,1992,2022-06-11,2022-09-12,202000,192000,93,-10000,35.8887,-78.6393,0,278.66473149492015
2395090,Apex,27502,2,1,1016,1,2003,2021-07-11,2021-10-25,249900,239900,106,-10000,35.7225,-78.8408,0,236.1220472440945
2452179,Durham,27701,1,1,672,1,2019,2022-05-28,2022-07-01,550000,540000,34,-10000,35.9967,-78.8966,1,803.5714285714286
2524182,Raleigh,27605,2,2,1041,1,2023,2023-07-28,2023-09-01,585000,575000,35,-10000,35.7908,-78.653,0,552.3535062439962
2432337,Raleigh,27606,3,3,1418,1,1966,2022-02-18,2022-03-10,262000,252000,20,-10000,35.7645,-78.7112,0,177.71509167842032
2474089,Durham,27713,2,2,865,1,1986,2022-09-14,2022-11-04,210000,200000,51,-10000,35.9112,-78.9178,1,231.21387283236993
2459650,Morrisville,27560,2,2,1030,1,1999,2022-07-01,2022-09-29,285000,275000,90,-10000,35.8344,-78.8466,1,266.99029126213594
2525450,Durham,27701,1,1,800,1,1984,2023-08-04,2023-09-15,375000,365000,42,-10000,35.9967,-78.8966,1,456.25
2527487,Durham,27705,3,3,1695,1,1974,2023-08-17,2023-08-17,430000,420000,0,-10000,36.0218,-78.9478,1,247.78761061946904
2517559,Saxapahaw,27340,1,2,1150,1,2013,2023-06-21,2023-07-14,435000,425000,23,-10000,35.9488,-79.3297,4,369.5652173913044
2510862,Saxapahaw,27340,2,2,1141,1,2013,2023-05-15,2023-08-15,435000,425000,92,-10000,35.9488,-79.3297,4,372.48028045574057
2365633,Wake Forest,27587,2,2,1792,1,2010,2021-02-08,2021-03-31,340000,330000,51,-10000,35.9815,-78.5392,0,184.15178571428572
2456721,Raleigh,27609,2,3,1369,1,1972,2022-06-17,2022-11-28,230000,220000,164,-10000,35.848,-78.6317,0,160.70124178232285
2394939,Chapel Hill,27517,2,2,1405,1,2010,2021-07-10,2021-09-14,400000,390000,66,-10000,35.9182,-79.0035,1,277.5800711743772
2481071,Raleigh,27615,3,3,1339,1,1985,2022-10-26,2023-03-27,285000,275000,152,-10000,35.8887,-78.6393,0,205.37714712471995
2353775,Chapel Hill,27516,3,3,1694,1,2009,2020-11-15,2021-01-05,285000,275000,51,-10000,35.9162,-79.0999,1,162.33766233766235
2407233,Raleigh,27601,2,2,1206,1,2005,2021-09-11,2021-12-06,419900,409900,86,-10000,35.7727,-78.6324,0,339.8839137645108
2487438,Cary,27511,3,2,1539,1,1981,2022-12-16,2023-03-24,295000,285000,98,-10000,35.7641,-78.7786,0,185.1851851851852
2486764,Raleigh,27610,2,2,908,1,1986,2022-12-09,2023-05-16,170000,160000,158,-10000,35.7667,-78.6008,0,176.21145374449338
2506326,Raleigh,27604,3,3,1319,1,1978,2023-04-20,2023-05-25,180000,170000,35,-10000,35.8334,-78.5799,0,128.8855193328279
2431602,Raleigh,27606,3,3,1418,1,1966,2022-02-15,2022-03-10,259000,249000,23,-10000,35.7645,-78.7112,0,175.5994358251058
2492326,Morrisville,27560,2,2,1180,1,1998,2023-01-26,2023-03-06,290000,280000,39,-10000,35.8344,-78.8466,1,237.28813559322035
2501542,Cary,27513,1,1,715,1,1984,2023-03-24,2023-05-15,215000,205000,52,-10000,35.7956,-78.7941,0,286.7132867132867
2371831,Cary,27513,2,2,1500,1,1997,2021-03-12,2021-04-28,250000,240000,47,-10000,35.7956,-78.7941,0,160.0
2411127,Cary,27519,3,3,1978,1,2010,2021-10-01,2021-11-23,425000,415000,53,-10000,35.8072,-78.887,1,209.80788675429727
10011633,Chapel Hill,27517,2,2,1015,1,1991,2024-02-07,2024-04-01,310000,300000,54,-10000,35.9182,-79.0035,1,295.5665024630542
10004735,Cary,27513,2,2,1293,1,1986,2024-01-05,2024-03-08,320000,310000,63,-10000,35.7956,-78.7941,0,239.7525135344161
10018395,Raleigh,27608,3,3,1418,1,2012,2024-03-21,2024-04-15,625000,615000,25,-10000,35.8077,-78.6463,0,433.7094499294781
2408964,Durham,27713,2,2,1000,1,1986,2021-09-20,2021-11-22,180000,170000,63,-10000,35.9112,-78.9178,1,170.0
2468345,Cary,27511,3,3,1326,1,1980,2022-08-11,2022-09-26,295000,285000,46,-10000,35.7641,-78.7786,0,214.93212669683257
2385094,Raleigh,27603,1,1,759,1,2008,2021-05-20,2021-07-16,275000,265000,57,-10000,35.7076,-78.6563,0,349.14361001317525
2543259,Raleigh,27606,3,2,1150,1,1972,2023-11-22,2024-01-22,195000,185000,61,-10000,35.7645,-78.7112,0,160.8695652173913
2373583,Clarksville,23927,2,3,1354,1,1982,2021-03-23,2021-07-01,275000,265000,100,-10000,36.624,-78.5569,1,195.71639586410635
10009702,Raleigh,27603,2,1,865,1,1972,2024-02-03,2024-02-29,190000,180000,26,-10000,35.7076,-78.6563,0,208.09248554913296
2341808,Raleigh,27603,2,2,1638,1,1890,2020-09-09,2021-04-07,489000,479000,210,-10000,35.7076,-78.6563,0,292.4297924297924
10005287,Raleigh,27615,2,2,1233,1,2004,2024-01-09,2024-03-12,325000,315000,63,-10000,35.8887,-78.6393,0,255.47445255474452
2513123,Raleigh,27609,3,2,1268,1,1966,2023-05-26,2023-08-25,360000,350000,91,-10000,35.848,-78.6317,0,276.02523659305996
2360384,Raleigh,27603,2,2,1126,1,2005,2021-01-06,2021-05-17,450000,440000,131,-10000,35.7076,-78.6563,0,390.76376554174067
10010943,Raleigh,27609,2,1,866,1,1972,2024-02-09,2024-03-15,145000,135000,35,-10000,35.848,-78.6317,0,155.8891454965358
2360278,Raleigh,27601,2,2,1510,1,2005,2021-01-06,2021-06-11,449000,439000,156,-10000,35.7727,-78.6324,0,290.72847682119203
10004301,Raleigh,27617,3,4,2116,1,2013,2024-01-05,2024-03-07,449900,439500,62,-10400,35.9034,-78.7447,0,207.703213610586
2362931,Raleigh,27617,4,4,2264,1,2007,2021-01-22,2021-04-15,352500,342000,83,-10500,35.9034,-78.7447,0,151.0600706713781
2364436,Durham,27701,1,1,600,1,1972,2021-02-01,2021-04-01,172500,161900,59,-10600,35.9967,-78.8966,1,269.8333333333333
10000234,Morrisville,27560,2,2,1225,1,2004,2023-11-30,2024-01-17,309900,299000,48,-10900,35.8344,-78.8466,1,244.08163265306123
2438591,Sunset Beach,28468,2,2,1011,1,1998,2022-03-25,2022-07-26,449900,439000,123,-10900,33.8836,-78.52,2,434.22354104846687
2512302,Chapel Hill,27516,2,2,1270,5,2009,2023-05-22,2023-07-28,669900,659000,67,-10900,35.9162,-79.0999,1,518.8976377952756
2389329,Raleigh,27605,2,2,1501,1,2016,2021-06-11,2021-08-27,597900,587000,77,-10900,35.7908,-78.653,0,391.072618254497
2386368,Raleigh,27615,2,3,1174,1,1985,2021-05-27,2021-08-12,220000,209000,77,-11000,35.8887,-78.6393,0,178.02385008517888
2386137,Raleigh,27605,1,1,504,1,1953,2021-05-26,2021-07-15,190000,179000,50,-11000,35.7908,-78.653,0,355.1587301587302
2489568,Mebane,27302,2,2,991,1,1983,2023-01-09,2023-03-01,160000,149000,51,-11000,36.0979,-79.2719,4,150.3531786074672
2397005,Durham,27701,1,1,551,1,1972,2021-07-21,2021-09-14,195000,184000,55,-11000,35.9967,-78.8966,1,333.9382940108893
2399338,Raleigh,27603,3,3,1740,1,2004,2021-08-02,2021-09-27,275000,264000,56,-11000,35.7076,-78.6563,0,151.72413793103448
2401766,Raleigh,27606,2,2,936,1,1972,2021-08-14,2021-10-01,132000,121000,48,-11000,35.7645,-78.7112,0,129.27350427350427
2519933,Raleigh,27603,4,4,1391,1,2000,2023-07-05,2023-08-04,290000,279000,30,-11000,35.7076,-78.6563,0,200.57512580877068
