Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
3.18,27606,2,2,1158,1,1984,169900,171500,37,1600,35.7645,-78.7112,0
3.18,27516,2,3,1857,1,2009,739000,740000,260,1000,35.9162,-79.0999,1
3.18,27605,3,3,2317,1,2020,1385000,1385000,371,0,35.7908,-78.653,0
3.18,27517,1,2,1005,1,2010,319900,319900,50,0,35.9182,-79.0035,1
3.18,27609,3,3,2317,1,2020,1335000,1335000,196,0,35.848,-78.6317,3
3.18,27606,2,2,1096,1,1972,140000,138000,34,-2000,35.7645,-78.7112,0
3.18,27514,2,2,918,1,1967,167000,163500,74,-3500,35.9203,-79.0372,1
3.18,27617,3,3,2508,1,2019,477900,473000,104,-4900,35.9034,-78.7447,3
3.18,27617,3,3,2040,1,2011,375000,370000,48,-5000,35.9034,-78.7447,3
3.18,27587,2,2,1792,1,2010,340000,330000,51,-10000,35.9815,-78.5392,3
3.18,27513,2,1,966,1,1987,177000,167000,85,-10000,35.7956,-78.7941,0
3.18,27701,1,1,600,1,1972,172500,161900,59,-10600,35.9967,-78.8966,1
3.18,27511,2,2,1535,1,2019,490000,477500,945,-12500,35.7641,-78.7786,0
3.18,27701,2,2,1779,1,1984,622650,607000,56,-15650,35.9967,-78.8966,1
3.18,27701,1,1,894,1,2018,379000,360000,243,-19000,35.9967,-78.8966,1
3.18,27603,3,4,2307,1,2005,1275000,1207500,131,-67500,35.7076,-78.6563,0
3.13,27703,2,2,906,1,1989,99900,125000,23,25100,35.9781,-78.8439,1
3.13,27701,3,3,1786,1,1930,895000,915000,40,20000,35.9967,-78.8966,1
3.13,27560,2,1,821,1,1999,190000,207000,36,17000,35.8344,-78.8466,1
3.13,27615,3,3,2128,1,1987,350000,365000,35,15000,35.8887,-78.6393,3
3.13,27514,2,3,1174,1,1984,165000,180000,18,15000,35.9203,-79.0372,1
3.13,27560,2,2,1117,1,2000,195000,207000,72,12000,35.8344,-78.8466,1
3.13,27516,3,2,1266,1,2005,345000,355600,71,10600,35.9162,-79.0999,1
3.13,27606,4,4,1174,1,1998,205000,215000,26,10000,35.7645,-78.7112,0
3.13,27616,2,2,978,1,1986,119900,126000,35,6100,35.8673,-78.5381,3
3.13,27511,2,7,1132,1,1985,199900,205555,39,5655,35.7641,-78.7786,0
3.13,27526,4,4,1174,1,1996,209500,215000,21,5500,35.58,-78.7908,0
3.13,27604,3,3,1946,1,1974,150000,155000,61,5000,35.8334,-78.5799,3
3.13,27514,1,1,670,1,1967,54900,56250,32,1350,35.9203,-79.0372,1
3.13,27514,1,1,670,1,1967,54900,56250,32,1350,35.9203,-79.0372,1
3.13,27514,1,1,670,1,1967,54900,56250,32,1350,35.9203,-79.0372,1
3.13,27514,1,1,670,1,1967,54900,56250,32,1350,35.9203,-79.0372,1
3.13,27603,2,2,1656,1,1892,505000,505000,154,0,35.7076,-78.6563,0
3.13,27617,3,4,1879,1,2020,384900,384900,80,0,35.9034,-78.7447,3
3.13,27703,1,2,959,1,2008,199900,199900,12,0,35.9781,-78.8439,1
3.13,27608,2,1,654,1,1950,209900,209900,56,0,35.8077,-78.6463,3
3.13,27604,1,1,501,1,1981,96000,96000,129,0,35.8334,-78.5799,3
3.13,27615,2,2,1058,1,1969,166500,166500,0,0,35.8887,-78.6393,3
3.13,27605,2,2,1120,1,1985,324900,324900,61,0,35.7908,-78.653,0
3.13,27612,3,3,1430,1,1972,225000,225000,55,0,35.852,-78.6841,3
3.13,27605,2,2,880,1,1985,275000,275000,81,0,35.7908,-78.653,0
3.13,27249,2,2,1864,1,2012,275000,275000,54,0,36.1183,-79.5685,2
3.13,27513,1,1,680,1,1984,145000,142940,42,-2060,35.7956,-78.7941,0
3.13,27701,1,1,440,1,2018,255000,252000,66,-3000,35.9967,-78.8966,1
3.13,28311,2,2,1280,1,1998,87000,84000,58,-3000,35.1294,-78.8982,4
3.13,27603,1,1,977,1,2008,290000,285000,55,-5000,35.7076,-78.6563,0
3.13,27609,2,2,1005,1,1972,120000,115000,53,-5000,35.848,-78.6317,3
3.13,27701,2,3,2012,1,1930,1100000,1095000,18,-5000,35.9967,-78.8966,1
3.13,27612,2,2,1028,1,1986,195000,188000,38,-7000,35.852,-78.6841,3
3.13,27617,3,4,2834,1,2021,567900,560900,84,-7000,35.9034,-78.7447,3
3.13,27605,2,2,1222,1,1984,409000,400000,73,-9000,35.7908,-78.653,0
3.13,27603,2,2,1638,1,1890,489000,479000,210,-10000,35.7076,-78.6563,0
3.13,27511,2,2,1210,1,2018,400000,390000,1142,-10000,35.7641,-78.7786,0
3.13,27604,1,1,1075,1,1908,275000,265000,105,-10000,35.8334,-78.5799,3
3.13,27514,3,2,1462,1,2006,300000,287500,80,-12500,35.9203,-79.0372,1
3.13,27601,1,1,830,1,2008,340000,327500,141,-12500,35.7727,-78.6324,0
3.13,27614,3,3,1692,1,2012,200000,186000,84,-14000,35.9457,-78.6433,3
3.04,27513,2,2,1440,1,1998,242900,276000,37,33100,35.7956,-78.7941,0
3.04,27510,2,1,652,1,1968,150000,175000,22,25000,35.9055,-79.0901,1
3.04,27612,2,2,1150,1,1987,185000,200000,34,15000,35.852,-78.6841,3
3.04,27517,2,3,1254,1,1974,205500,220000,28,14500,35.9182,-79.0035,1
3.04,27514,3,2,1514,1,2003,289000,301000,22,12000,35.9203,-79.0372,1
3.04,27606,2,2,1193,1,1972,135000,145000,35,10000,35.7645,-78.7112,0
3.04,27513,2,2,1050,1,1984,172000,180000,35,8000,35.7956,-78.7941,0
3.04,27514,2,2,918,1,1967,168500,174400,29,5900,35.9203,-79.0372,1
3.04,27517,2,3,1363,1,1989,215000,220000,32,5000,35.9182,-79.0035,1
3.04,28314,2,2,1150,1,1989,45000,49500,0,4500,35.0583,-79.008,4
3.04,27613,2,1,1100,1,1984,165900,168000,32,2100,35.8949,-78.7051,3
3.04,27609,2,2,1100,1,1985,124900,127000,56,2100,35.848,-78.6317,3
3.04,27701,2,3,2165,1,1930,1025000,1025000,70,0,35.9967,-78.8966,1
3.04,27601,2,2,1456,1,1999,405000,405000,35,0,35.7727,-78.6324,0
3.04,27604,1,1,750,1,2007,174900,174900,56,0,35.8334,-78.5799,3
3.04,27609,2,2,1231,1,1998,310000,310000,49,0,35.848,-78.6317,3
3.04,27510,2,1,851,1,1984,169900,169900,123,0,35.9055,-79.0901,1
3.04,27707,2,1,830,1,2003,150000,150000,92,0,35.9631,-78.9315,1
3.04,27705,4,3,2246,1,1974,299900,299900,41,0,36.0218,-78.9478,1
3.04,27617,2,2,1447,1,2007,245000,245000,37,0,35.9034,-78.7447,3
3.04,27511,2,1,780,1,1981,140000,137000,43,-3000,35.7641,-78.7786,0
3.04,27560,3,2,1360,1,2002,245000,241900,24,-3100,35.8344,-78.8466,1
3.04,27514,2,2,1264,1,2002,264900,260000,16,-4900,35.9203,-79.0372,1
3.04,27707,3,3,1792,1,2008,310000,303500,46,-6500,35.9631,-78.9315,1
3.04,27617,4,4,2264,1,2007,352500,342000,83,-10500,35.9034,-78.7447,3
3.04,27604,3,3,1827,1,1974,144900,133000,56,-11900,35.8334,-78.5799,3
3.04,27516,1,1,975,1,2012,449000,435000,48,-14000,35.9162,-79.0999,1
3.04,27519,2,3,1415,1,2004,250000,235000,65,-15000,35.8072,-78.887,1
3.04,27701,2,1,1212,1,1920,328500,308500,143,-20000,35.9967,-78.8966,1
3.04,27617,2,2,1845,1,2021,472900,433900,91,-39000,35.9034,-78.7447,3
2.97,27713,2,2,830,1,1986,145000,180000,25,35000,35.9112,-78.9178,1
2.97,27516,2,2,930,1,1972,100000,123000,60,23000,35.9162,-79.0999,1
2.97,27516,1,2,763,1,1998,187000,205000,13,18000,35.9162,-79.0999,1
2.97,27606,2,3,1195,1,1966,160000,176000,43,16000,35.7645,-78.7112,0
2.97,27612,2,2,918,1,1987,175000,187000,26,12000,35.852,-78.6841,3
2.97,27616,2,2,1207,1,1986,149900,159000,68,9100,35.8673,-78.5381,3
2.97,27609,2,2,1039,1,1972,145000,152237,29,7237,35.848,-78.6317,3
2.97,27605,2,2,995,1,1988,318000,325000,41,7000,35.7908,-78.653,0
2.97,27603,1,1,823,1,2007,265000,272000,212,7000,35.7076,-78.6563,0
2.97,27616,3,3,1692,1,2005,189900,193000,69,3100,35.8673,-78.5381,3
2.97,27215,2,2,1210,1,1998,185000,187000,47,2000,36.0318,-79.4889,2
2.97,27608,2,1,674,1,1950,215000,217000,19,2000,35.8077,-78.6463,3
2.97,27529,3,3,1768,1,1999,235000,237000,34,2000,35.6813,-78.5975,0
2.97,27409,2,2,1104,1,2000,89900,91000,37,1100,36.0777,-79.9086,2
2.97,27609,2,1,920,1,1972,92500,93000,46,500,35.848,-78.6317,3
2.97,27607,3,2,998,1,1971,214900,215000,41,100,35.8014,-78.6877,0
2.97,27502,2,2,1858,1,2013,389900,389900,57,0,35.7225,-78.8408,0
2.97,27603,2,2,1227,1,2007,334900,334900,133,0,35.7076,-78.6563,0
2.97,27601,3,4,1617,1,2021,560000,558149,139,-1851,35.7727,-78.6324,0
2.97,27511,3,2,1582,1,2004,365000,363000,55,-2000,35.7641,-78.7786,0
2.97,27701,2,2,2523,1,1938,950000,945000,41,-5000,35.9967,-78.8966,1
2.97,27617,2,2,1551,1,2019,325900,320900,124,-5000,35.9034,-78.7447,3
2.97,27511,2,1,784,1,1980,175000,168000,38,-7000,35.7641,-78.7786,0
2.97,27617,1,2,966,1,2003,165000,155000,58,-10000,35.9034,-78.7447,3
2.97,27605,2,2,1057,1,1986,319000,307500,39,-11500,35.7908,-78.653,0
2.97,27603,2,2,1227,1,2008,350000,330000,183,-20000,35.7076,-78.6563,0
2.97,27603,2,2,1369,1,2006,525000,490000,107,-35000,35.7076,-78.6563,0
2.98,27514,2,3,1097,1,1965,174900,208000,19,33100,35.9203,-79.0372,1
2.98,27516,2,3,1259,1,2002,345000,375000,57,30000,35.9162,-79.0999,1
2.98,27603,3,3,1702,1,2004,215000,231000,24,16000,35.7076,-78.6563,0
2.98,27517,2,2,1030,1,1991,215000,230000,43,15000,35.9182,-79.0035,1
2.98,27603,3,3,1654,1,2003,224900,237000,13,12100,35.7076,-78.6563,0
2.98,27604,2,2,1137,1,1908,325000,336000,62,11000,35.8334,-78.5799,3
2.98,27701,1,1,600,1,1972,205000,216000,50,11000,35.9967,-78.8966,1
2.98,27510,2,2,889,1,1982,165000,175000,21,10000,35.9055,-79.0901,1
2.98,27604,1,2,700,1,2005,160000,170000,31,10000,35.8334,-78.5799,3
2.98,27517,2,2,986,1,1991,215000,225000,14,10000,35.9182,-79.0035,1
2.98,27605,1,1,793,1,1949,200000,210000,56,10000,35.7908,-78.653,0
2.98,27603,3,3,1257,1,2002,187500,195000,33,7500,35.7076,-78.6563,0
2.98,27614,3,3,1740,1,2005,189000,195000,48,6000,35.9457,-78.6433,3
2.98,27615,2,2,1325,1,2002,260000,265000,34,5000,35.8887,-78.6393,3
2.98,27616,3,3,1675,1,2005,185000,190000,29,5000,35.8673,-78.5381,3
2.98,27607,3,2,1053,1,1971,199000,203000,56,4000,35.8014,-78.6877,0
2.98,27606,2,2,1056,1,1968,150000,154000,39,4000,35.7645,-78.7112,0
2.98,27701,1,1,797,1,2009,312500,315000,69,2500,35.9967,-78.8966,1
2.98,27601,2,3,1463,1,2006,389000,390000,57,1000,35.7727,-78.6324,0
2.98,27249,2,2,2131,1,2013,339900,340000,39,100,36.1183,-79.5685,2
2.98,27560,3,2,1352,1,2001,219995,220000,54,5,35.8344,-78.8466,1
2.98,27609,3,3,1501,1,2007,465000,465000,96,0,35.848,-78.6317,3
2.98,27705,2,2,1194,1,2007,425000,425000,50,0,36.0218,-78.9478,1
2.98,27605,2,3,1788,1,2020,995000,995000,401,0,35.7908,-78.653,0
2.98,27601,3,3,1808,1,2018,994500,994500,1069,0,35.7727,-78.6324,0
2.98,27604,3,3,2227,1,2015,549900,549900,46,0,35.8334,-78.5799,3
2.98,27601,3,4,1617,1,2021,535000,535000,148,0,35.7727,-78.6324,0
2.98,27608,2,4,1873,1,2020,645866,645866,134,0,35.8077,-78.6463,3
2.98,27617,3,3,2125,1,2008,345000,345000,55,0,35.9034,-78.7447,3
2.98,27517,2,2,1006,1,1991,215000,215000,0,0,35.9182,-79.0035,1
2.98,27701,2,2,1189,1,1930,429900,428700,86,-1200,35.9967,-78.8966,1
2.98,27615,2,2,1058,1,1992,174900,173241,39,-1659,35.8887,-78.6393,3
2.98,27520,3,3,1438,1,2003,170000,168000,55,-2000,35.6348,-78.451,0
2.98,27605,2,2,1094,1,1987,295000,291000,247,-4000,35.7908,-78.653,0
2.98,27502,3,2,1422,1,2003,269000,265000,70,-4000,35.7225,-78.8408,0
2.98,27603,1,1,860,1,2007,275000,270000,73,-5000,35.7076,-78.6563,0
2.98,27517,1,1,781,1,2009,300000,295000,51,-5000,35.9182,-79.0035,1
2.98,27601,2,2,1668,1,2005,455000,450000,42,-5000,35.7727,-78.6324,0
2.98,27609,3,3,1551,1,1972,200000,193500,55,-6500,35.848,-78.6317,3
2.98,27606,2,1,919,1,1972,129900,120000,63,-9900,35.7645,-78.7112,0
2.98,27605,1,1,660,1,2021,365000,355000,32,-10000,35.7908,-78.653,0
2.98,27513,2,2,1500,1,1997,250000,240000,47,-10000,35.7956,-78.7941,0
2.98,27603,2,3,1373,1,2000,425000,414000,50,-11000,35.7076,-78.6563,0
2.98,27603,2,2,1167,1,2006,454900,440000,195,-14900,35.7076,-78.6563,0
2.98,27601,2,2,1319,1,2008,634000,615000,33,-19000,35.7727,-78.6324,0
2.98,27278,2,2,1311,1,2019,438000,415000,78,-23000,36.0756,-79.0914,1
2.98,27701,1,2,990,1,2019,430000,400000,275,-30000,35.9967,-78.8966,1
2.96,27516,2,2,1300,1,1998,309000,330000,27,21000,35.9162,-79.0999,1
2.96,27615,2,2,1049,1,1992,160000,180000,22,20000,35.8887,-78.6393,3
2.96,27609,2,2,949,1,1972,136000,152000,14,16000,35.848,-78.6317,3
2.96,27609,3,3,1412,1,1972,169900,185000,33,15100,35.848,-78.6317,3
2.96,27517,2,2,1420,1,2007,250000,265000,37,15000,35.9182,-79.0035,1
2.96,27560,2,2,1055,1,2000,205000,220000,35,15000,35.8344,-78.8466,1
2.96,27604,2,3,1176,1,2006,237500,248000,24,10500,35.8334,-78.5799,3
2.96,27517,2,2,954,1,1984,175000,185000,29,10000,35.9182,-79.0035,1
2.96,27513,2,2,1195,1,1999,190000,200000,76,10000,35.7956,-78.7941,0
2.96,27610,2,2,1012,1,1985,99000,105000,24,6000,35.7667,-78.6008,0
2.96,27514,2,2,1293,1,2002,255000,260000,20,5000,35.9203,-79.0372,1
2.96,27520,3,2,1375,1,2003,175000,180000,27,5000,35.6348,-78.451,0
2.96,27517,2,2,1020,1,1991,225000,230000,8,5000,35.9182,-79.0035,1
2.96,27606,1,1,854,1,1990,150000,155000,15,5000,35.7645,-78.7112,0
2.96,27713,2,2,1050,1,1986,165000,170000,55,5000,35.9112,-78.9178,1
2.96,27601,3,4,1515,1,2021,550000,552232,119,2232,35.7727,-78.6324,0
2.96,27606,2,1,909,1,1972,130000,132000,59,2000,35.7645,-78.7112,0
2.96,27608,2,4,1737,1,2020,565425,566425,361,1000,35.8077,-78.6463,3
2.96,27606,2,1,909,1,1972,109900,110000,147,100,35.7645,-78.7112,0
2.96,27511,2,2,1535,1,2020,477500,477500,614,0,35.7641,-78.7786,0
2.96,27617,2,2,1845,1,2020,444900,444900,112,0,35.9034,-78.7447,3
2.96,27606,1,1,350,1,1986,70000,70000,34,0,35.7645,-78.7112,0
2.96,27604,3,3,1388,1,1975,133000,133000,84,0,35.8334,-78.5799,3
2.96,27612,2,2,1063,1,1986,175000,172000,46,-3000,35.852,-78.6841,3
2.96,27701,1,2,1074,1,2009,375000,372000,54,-3000,35.9967,-78.8966,1
2.96,27609,2,2,1158,1,2007,400000,397000,46,-3000,35.848,-78.6317,3
2.96,27608,2,3,971,1,1959,297500,293500,91,-4000,35.8077,-78.6463,3
2.96,27701,2,1,1137,1,1984,369700,365000,112,-4700,35.9967,-78.8966,1
2.96,27603,1,1,1038,1,2008,340000,335000,80,-5000,35.7076,-78.6563,0
2.96,27519,3,3,2093,1,2005,269900,264700,70,-5200,35.8072,-78.887,1
2.96,27587,2,2,1860,1,2014,350000,343000,46,-7000,35.9815,-78.5392,3
2.96,27529,2,1,952,1,1953,179500,170000,104,-9500,35.6813,-78.5975,0
2.96,27603,1,1,692,1,2008,254900,245000,122,-9900,35.7076,-78.6563,0
2.94,27517,2,2,1573,1,2002,449500,490000,19,40500,35.9182,-79.0035,1
2.94,27514,2,2,900,1,1987,199900,226000,47,26100,35.9203,-79.0372,1
2.94,27514,2,2,970,1,1985,175000,195000,32,20000,35.9203,-79.0372,1
2.94,27603,4,4,1299,1,2001,192900,211125,33,18225,35.7076,-78.6563,0
2.94,27516,2,1,860,1,1977,125000,142500,35,17500,35.9162,-79.0999,1
2.94,27707,3,3,1697,1,1980,234900,252000,26,17100,35.9631,-78.9315,1
2.94,27617,1,1,953,1,2002,159000,175000,24,16000,35.9034,-78.7447,3
2.94,27587,3,3,1585,1,1997,240000,255000,29,15000,35.9815,-78.5392,3
2.94,27606,2,1,850,1,1972,116000,124000,23,8000,35.7645,-78.7112,0
2.94,27612,2,2,938,1,1985,200000,208000,48,8000,35.852,-78.6841,3
2.94,27603,3,2,1103,1,2002,157900,165500,33,7600,35.7076,-78.6563,0
2.94,27215,2,2,1126,1,2005,115000,121500,16,6500,36.0318,-79.4889,2
2.94,27601,1,1,650,1,2007,250000,255750,56,5750,35.7727,-78.6324,0
2.94,27516,1,2,771,1,2000,187000,192500,47,5500,35.9162,-79.0999,1
2.94,27514,1,1,704,1,1967,55000,60500,24,5500,35.9203,-79.0372,1
2.94,27610,2,2,936,1,1986,100000,105500,58,5500,35.7667,-78.6008,0
2.94,27513,3,2,1329,1,1997,260000,265000,24,5000,35.7956,-78.7941,0
2.94,27603,4,4,1391,1,2000,210000,215000,33,5000,35.7076,-78.6563,0
2.94,27529,2,2,812,1,1986,139000,144000,56,5000,35.6813,-78.5975,0
2.94,27514,2,2,825,1,1984,85000,90000,24,5000,35.9203,-79.0372,1
2.94,27713,1,1,705,1,1986,120000,125000,90,5000,35.9112,-78.9178,1
2.94,27514,1,1,704,1,1967,55000,57000,26,2000,35.9203,-79.0372,1
2.94,27608,2,1,652,1,1950,212000,213000,30,1000,35.8077,-78.6463,3
2.94,27514,1,1,704,1,1967,55000,56000,24,1000,35.9203,-79.0372,1
2.94,27603,4,4,1391,1,2001,200000,201000,44,1000,35.7076,-78.6563,0
2.94,27601,3,4,1617,1,2021,535000,535000,124,0,35.7727,-78.6324,0
2.94,27703,1,1,976,1,2008,185000,185000,55,0,35.9781,-78.8439,1
2.94,27606,3,2,1349,1,1985,325000,325000,48,0,35.7645,-78.7112,0
2.94,27615,2,2,1292,1,2003,230000,230000,0,0,35.8887,-78.6393,3
2.94,27601,2,2,1628,1,2005,479000,475000,303,-4000,35.7727,-78.6324,0
2.94,27703,2,2,1117,1,2014,250000,243500,66,-6500,35.9781,-78.8439,1
2.94,27603,2,2,1236,1,2007,350000,342500,119,-7500,35.7076,-78.6563,0
2.94,27603,1,1,918,1,2009,415000,405000,48,-10000,35.7076,-78.6563,0
2.94,27601,1,1,864,1,2008,339900,320000,223,-19900,35.7727,-78.6324,0
2.94,27601,2,2,1314,1,2008,565000,525000,102,-40000,35.7727,-78.6324,0
2.94,27617,3,3,2508,1,2019,524900,472900,119,-52000,35.9034,-78.7447,3
3,27605,2,2,913,1,1949,250000,276500,39,26500,35.7908,-78.653,0
3,27614,3,3,1700,1,2006,200000,225000,54,25000,35.9457,-78.6433,3
3,27615,2,2,1122,1,1986,175000,199999,39,24999,35.8887,-78.6393,3
3,27517,2,2,920,1,1967,197500,222000,41,24500,35.9182,-79.0035,1
3,27614,3,3,1635,1,2009,199900,220000,39,20100,35.9457,-78.6433,3
3,27615,3,3,2268,1,1969,249900,270000,36,20100,35.8887,-78.6393,3
3,27604,2,3,1173,1,2009,240000,260000,39,20000,35.8334,-78.5799,3
3,27560,2,2,1213,1,2003,229000,245000,20,16000,35.8344,-78.8466,1
3,27613,2,2,1584,1,1985,215000,227500,40,12500,35.8949,-78.7051,3
3,27513,2,2,1115,1,1987,184900,197000,31,12100,35.7956,-78.7941,0
3,27606,2,2,1225,1,1985,154900,165000,61,10100,35.7645,-78.7112,0
3,27615,2,2,988,1,1984,145000,155000,16,10000,35.8887,-78.6393,3
3,27519,3,2,1400,1,2004,275000,285000,37,10000,35.8072,-78.887,1
3,27606,2,3,1085,1,1972,150000,160000,61,10000,35.7645,-78.7112,0
3,27511,2,2,1124,1,1986,198000,208000,31,10000,35.7641,-78.7786,0
3,27601,2,2,1421,1,2018,735000,745000,1144,10000,35.7727,-78.6324,0
3,27514,2,3,1355,1,1974,147500,155000,34,7500,35.9203,-79.0372,1
3,27514,2,1,898,1,1983,162500,170000,31,7500,35.9203,-79.0372,1
3,27713,1,1,657,1,1986,115000,121000,44,6000,35.9112,-78.9178,1
3,27517,3,3,2743,1,2018,614990,620000,46,5010,35.9182,-79.0035,1
3,27519,3,3,1927,1,2010,399999,405000,61,5001,35.8072,-78.887,1
3,27514,1,1,704,1,1967,55000,60000,30,5000,35.9203,-79.0372,1
3,27613,2,2,1423,1,2006,235000,240000,32,5000,35.8949,-78.7051,3
3,27603,1,2,1099,1,1892,345000,350000,35,5000,35.7076,-78.6563,0
3,27519,3,2,1355,1,2005,250000,254000,13,4000,35.8072,-78.887,1
3,27519,3,3,1928,1,2017,420000,421000,74,1000,35.8072,-78.887,1
3,27707,2,1,830,1,2003,150000,150000,125,0,35.9631,-78.9315,1
3,27520,2,2,1169,1,2004,155000,155000,25,0,35.6348,-78.451,0
3,27601,1,1,998,1,2005,332900,332900,243,0,35.7727,-78.6324,0
3,27612,2,2,1878,1,2006,425000,423000,68,-2000,35.852,-78.6841,3
3,27609,2,1,955,1,1972,119900,116000,41,-3900,35.848,-78.6317,3
3,27603,1,1,926,1,2005,299900,295000,67,-4900,35.7076,-78.6563,0
3,27605,2,2,983,1,1985,325000,320000,42,-5000,35.7908,-78.653,0
3,27609,3,3,1546,1,1972,194900,184900,98,-10000,35.848,-78.6317,3
3,27603,2,2,1126,1,2005,450000,440000,131,-10000,35.7076,-78.6563,0
2.95,27605,3,4,2351,1,2004,565000,620000,19,55000,35.7908,-78.653,0
2.95,27601,3,3,1914,1,2018,1017000,1056163,1008,39163,35.7727,-78.6324,0
2.95,27511,3,2,1542,1,2003,370000,400000,45,30000,35.7641,-78.7786,0
2.95,27606,3,4,1708,1,2004,385000,406000,47,21000,35.7645,-78.7112,0
2.95,27604,1,2,763,1,1998,240000,261000,20,21000,35.8334,-78.5799,3
2.95,27613,2,3,1346,1,1996,225000,245000,25,20000,35.8949,-78.7051,3
2.95,27606,4,4,1287,1,1999,197500,216000,33,18500,35.7645,-78.7112,0
2.95,27605,1,1,875,1,1949,220000,236000,39,16000,35.7908,-78.653,0
2.95,27604,3,4,1787,1,2016,335000,350000,61,15000,35.8334,-78.5799,3
2.95,27610,2,2,966,1,1986,102000,116000,31,14000,35.7667,-78.6008,0
2.95,27713,2,2,841,1,1986,155000,166500,36,11500,35.9112,-78.9178,1
2.95,27703,3,3,1641,1,2008,274900,285250,73,10350,35.9781,-78.8439,1
2.95,27518,2,2,1128,1,1995,200000,210099,41,10099,35.7299,-78.7735,0
2.95,27608,3,3,1411,1,2010,495000,505000,35,10000,35.8077,-78.6463,3
2.95,27605,2,1,858,1,1949,250000,260000,23,10000,35.7908,-78.653,0
2.95,27616,3,3,1606,1,2002,182000,190000,23,8000,35.8673,-78.5381,3
2.95,27513,2,1,1086,1,1987,180000,187500,41,7500,35.7956,-78.7941,0
2.95,27605,3,4,2748,1,2020,1102300,1109676,553,7376,35.7908,-78.653,0
2.95,27617,3,4,2353,1,2011,388500,395000,24,6500,35.9034,-78.7447,3
2.95,27703,2,3,1251,1,2012,249900,255000,80,5100,35.9781,-78.8439,1
2.95,27606,2,2,940,1,1972,118000,120500,22,2500,35.7645,-78.7112,0
2.95,27707,2,1,830,1,2003,150000,152500,110,2500,35.9631,-78.9315,1
2.95,27603,2,2,935,1,2001,135000,135301,38,301,35.7076,-78.6563,0
2.95,27249,3,3,3342,1,2010,425000,425000,58,0,36.1183,-79.5685,2
2.95,27340,2,4,2259,1,2014,560000,560000,1123,0,35.9488,-79.3297,2
2.95,27517,2,2,1249,1,2009,397500,397500,112,0,35.9182,-79.0035,1
2.95,27278,2,2,1134,1,2019,379500,379500,42,0,36.0756,-79.0914,1
2.95,27604,2,2,1056,1,2006,195000,195000,49,0,35.8334,-78.5799,3
2.95,27603,1,1,923,1,2008,300000,300000,70,0,35.7076,-78.6563,0
2.95,27609,2,2,1120,1,1966,280000,280000,79,0,35.848,-78.6317,3
2.95,27249,2,2,1792,1,2010,325000,325000,56,0,36.1183,-79.5685,2
2.95,27529,2,2,1352,1,2001,225000,225000,41,0,35.6813,-78.5975,0
2.95,27587,2,2,1708,1,2010,330000,326750,48,-3250,35.9815,-78.5392,3
2.95,27603,2,2,1128,1,2005,399000,395000,42,-4000,35.7076,-78.6563,0
2.95,27601,2,3,1045,1,1986,325000,320000,112,-5000,35.7727,-78.6324,0
2.95,27605,3,4,2748,1,2020,1110555,1100555,149,-10000,35.7908,-78.653,0
2.95,27701,2,2,1463,1,2016,665000,655000,60,-10000,35.9967,-78.8966,1
2.95,27603,2,2,1239,1,2007,379900,367500,175,-12400,35.7076,-78.6563,0
2.95,27516,2,3,1520,1,2012,615000,600000,0,-15000,35.9162,-79.0999,1
2.95,27516,2,2,1342,1,2013,595000,565000,71,-30000,35.9162,-79.0999,1
2.99,27605,2,3,1248,1,1988,385000,416000,35,31000,35.7908,-78.653,0
2.99,27617,3,3,2004,1,2008,325000,355799,49,30799,35.9034,-78.7447,3
2.99,27605,2,2,1012,1,1949,269900,295000,23,25100,35.7908,-78.653,0
2.99,27701,1,1,799,1,1930,324999,350000,50,25001,35.9967,-78.8966,1
2.99,27606,4,4,1221,1,1997,205000,228000,29,23000,35.7645,-78.7112,0
2.99,27517,2,2,1020,1,1991,215000,235000,33,20000,35.9182,-79.0035,1
2.99,27713,2,2,1008,1,1986,155000,173000,38,18000,35.9112,-78.9178,1
2.99,27617,3,2,1400,1,2006,260000,275500,49,15500,35.9034,-78.7447,3
2.99,27513,2,2,1193,1,2000,204900,220000,36,15100,35.7956,-78.7941,0
2.99,27701,1,1,722,1,2019,445000,460000,41,15000,35.9967,-78.8966,1
2.99,27614,1,2,750,1,2003,160000,172000,35,12000,35.9457,-78.6433,3
2.99,27516,2,2,931,1,1972,105000,117000,34,12000,35.9162,-79.0999,1
2.99,27606,4,4,1344,1,2000,230000,240000,31,10000,35.7645,-78.7112,0
2.99,27617,2,2,1266,1,2003,215000,225000,55,10000,35.9034,-78.7447,3
2.99,27517,1,1,1071,1,2009,295000,305000,45,10000,35.9182,-79.0035,1
2.99,27516,1,2,686,1,1998,200000,210000,29,10000,35.9162,-79.0999,1
2.99,27502,2,2,1454,1,2006,250000,255000,46,5000,35.7225,-78.8408,0
2.99,27514,1,1,710,1,1967,69900,74000,20,4100,35.9203,-79.0372,1
2.99,27215,2,2,1126,1,2005,118000,122000,84,4000,36.0318,-79.4889,2
2.99,27510,2,3,1400,1,1981,207900,211000,18,3100,35.9055,-79.0901,1
2.99,27603,2,2,881,1,1990,155000,158000,35,3000,35.7076,-78.6563,0
2.99,27516,3,2,1300,1,2013,549900,549900,55,0,35.9162,-79.0999,1
